GUID,Date (EST),URL,Contents,Author,Name,Country,State/Region,City/Urban Area,Category,Emotion,Source,Klout Score,Gender,Posts,Followers,Following
625681605110050816,7/27/2015 10:58,http://twitter.com/nuuumb/status/625681605110050816,??????????Chuck2??????????,@nuuumb,??,,,,Value for money,,Twitter,42,,42190,620,568
625873028543594496,7/27/2015 23:38,http://twitter.com/hictrid/status/625873028543594496,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@hictrid,nathalia,Brazil,,,Purchase Intent,,Twitter,,F,99521,1116,297
625955948306108416,7/28/2015 5:08,http://twitter.com/boiledpapaya/status/625955948306108416,#ChuckII pls,@boiledpapaya,Pablo Gabriel,Philippines,National Capital Region,Manila,Purchase Intent,,Twitter,22,M,15094,228,513
625917152697028608,7/28/2015 2:34,http://twitter.com/munirsyh/status/625917152697028608,RT @ConverseID Get yourself a pair of #ChuckII for IDR 1.199.000 (Hi) and IDR 999.000 (Low). Make sure you grab one!,@munirsyh,cungcung,Indonesia,Jakarta Raya,Jakarta,Purchase Intent,,Twitter,15,,15693,329,227
626314359887691776,7/29/2015 4:52,http://twitter.com/macappleboy/status/626314359887691776,Damn that SA in Shangri La. Won’t give-in reserving that Size 11 Chuck II under my name! I’ll get it tomorrow! You know how far Fairview is?,@macappleboy,Mac ? Boy,United States of America,California,,Value for money,,Twitter,18,M,25301,196,358
626105093687914496,7/28/2015 15:01,http://twitter.com/DelGirlsHoops/status/626105093687914496,"@iJohnnyJB Yes! The ""speed stripes"".  Would it have killed them to keep the black lines.  I don't mind loss of the white stitching. #ChuckII",@DelGirlsHoops,Jim C.,United States of America,,,Availability,,Twitter,53,M,35018,944,934
625559389945131009,7/27/2015 2:52,http://twitter.com/darthdelly/status/625559389945131009,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@darthdelly,Betti,Hungary,Budapest,Budapest,Purchase Intent,,Twitter,27,F,12365,616,602
626226952773464064,7/28/2015 23:05,http://twitter.com/Jo_Merino/status/626226952773464064,@_chloe2k17 no those Chuck II's that came out today,@Jo_Merino,Johana Merino,United States of America,,,Availability,,Twitter,41,F,24006,440,322
626469537752334336,7/29/2015 15:09,http://twitter.com/KarimeT28/status/626469537752334336,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@KarimeT28,Karime ,Mexico,Sinaloa,,Purchase Intent,,Twitter,43,,13448,1108,1882
625385341390729216,7/26/2015 15:20,http://twitter.com/VinSharma95/status/625385341390729216,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@VinSharma95,Vinay Sharma,Canada,Ontario,,Purchase Intent,,Twitter,43,M,13456,851,1834
626559935157895168,7/29/2015 21:08,http://twitter.com/tammytmai/status/626559935157895168,need those chuck II's. now.,@tammytmai,tammy,,,,Value for money,,Twitter,36,F,6853,334,161
626246607776813056,7/29/2015 0:23,http://twitter.com/dimasparamasta/status/626246607776813056,RT @ConverseID Get yourself a pair of #ChuckII for IDR 1.199.000 (Hi) and IDR 999.000 (Low). Make sure you grab one!,@dimasparamasta,Dimas Paramasta W,Indonesia,,,Purchase Intent,,Twitter,23,M,27895,724,590
626466543694536704,7/29/2015 14:57,http://twitter.com/coreydu/status/626466543694536704,New @Converse Chuck II's sold out after a day's worth of online availability. THAT IS SOME DEMAND CREATION for a shoe first offered in 1917.,@coreydu,Corey duBrowa,United States of America,,,Value for money,,Twitter,64,M,19769,12605,7471
625987194977517569,7/28/2015 7:12,http://twitter.com/jwldv/status/625987194977517569,#ChuckII PLEASE FOR MY BIRTHDAY,@jwldv,senpai.,,,,Purchase Intent,,Twitter,38,,12553,180,424
626126365876715520,7/28/2015 16:25,http://twitter.com/pandaprince_ss/status/626126365876715520,I'm so in love with #ChuckII I might cry,@pandaprince_ss,panda,Denmark,,,Availability,,Twitter,21,,6267,190,790
626707852573417472,7/30/2015 6:56,http://twitter.com/r5_rafa/status/626707852573417472,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@r5_rafa,?11days OMG?,,,,Purchase Intent,,Twitter,41,,10898,339,747
626094339739889664,7/28/2015 14:18,http://twitter.com/scottebaker/status/626094339739889664,"@Converse #ChuckII only available up to size 13, you broke my big-footed heart. #booChuckII",@scottebaker,Scott E. Baker,United States of America,Washington,Seattle,Availability,,Twitter,27,M,1348,484,372
625426846453100549,7/26/2015 18:05,http://twitter.com/cristaliracheta/status/625426846453100549,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@cristaliracheta,Cristal Lynch ,Mexico,Nuevo León,Monterrey,Purchase Intent,,Twitter,44,F,7700,1077,1789
626562975676018688,7/29/2015 21:20,http://twitter.com/mmmmsnouts/status/626562975676018688,Anyone know if those new Chuck IIs are in stores somewhere? Or can you only get them off Converse’s website?,@mmmmsnouts,Jamie,United States of America,Texas,Ft. Worth,Availability,,Twitter,43,F,42482,942,149
625943776356229121,7/28/2015 4:20,http://twitter.com/leapalmero/status/625943776356229121,#ChuckII ??,@leapalmero,?,China,Shaanxi,Xian,Purchase Intent,,Twitter,31,,1441,252,153
625942959687516161,7/28/2015 4:16,http://twitter.com/machoces/status/625942959687516161,"and DARLING I will be loving you till we're 70.. hahahahahaha

MyJaps As DarlingBuena
#BuenaFamilia 
#ChuckII",@machoces,c e s j a p s,Philippines,National Capital Region,Manila,Value for money,,Twitter,36,,15227,289,115
626147704712794112,7/28/2015 17:50,http://twitter.com/MiguelLTanfelix/status/626147704712794112,Level up Chucks! #ChuckII #Converse,@MiguelLTanfelix,MiguelL Holidays| ?,Russia,Siberian,Krasnoyarsk,Availability,,Twitter,,,4247,33,39
625385854257758209,7/26/2015 15:23,http://twitter.com/youcompletemex/status/625385854257758209,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@youcompletemex,Michael. ,Italy,Toscana,Florence,Purchase Intent,,Twitter,23,M,10533,421,237
625385832573206529,7/26/2015 15:22,http://twitter.com/shorsbutt/status/625385832573206529,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@shorsbutt,no,,,,Purchase Intent,,Twitter,44,,60202,1522,634
625968864195579905,7/28/2015 5:59,http://twitter.com/bhane_0727/status/625968864195579905,#ChuckII awwww.,@bhane_0727,?Bhanessa?,Philippines,National Capital Region,Manila,Look/Appearance,,Twitter,41,,8467,437,699
625385052772265984,7/26/2015 15:19,http://twitter.com/emilyhur5/status/625385052772265984,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@emilyhur5,Emily Hu,,,,Purchase Intent,,Twitter,14,F,1540,19,114
624792803151732736,7/25/2015 0:06,http://twitter.com/gengenjaps/status/624792803151732736,Cool!!! #ChuckII,@gengenjaps,G h e n ,Philippines,National Capital Region,Manila,Availability,,Twitter,49,,12428,327,91
625959219133419521,7/28/2015 5:21,http://twitter.com/carlayschips/status/625959219133419521,I want the all black #ChuckII oh my god,@carlayschips,car key ¯\_(?)_/¯,,,,Purchase Intent,,Twitter,45,,25130,386,355
626392865027940353,7/29/2015 10:04,http://twitter.com/naqib_salleh/status/626392865027940353,@RuhanaRaz haha..style en chuck2 ni..?????? aku beli jgn jeles,@naqib_salleh,Hyouka,Jordan,,,Availability,,Twitter,35,,9097,291,402
625567285491724288,7/27/2015 3:23,http://twitter.com/BlondsLover/status/625567285491724288,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@BlondsLover,Blonds' lover?,Italy,,,Purchase Intent,,Twitter,14,,706,118,192
625668181999394816,7/27/2015 10:04,http://twitter.com/bastillegirl292/status/625668181999394816,RT @Kyle_JSimmons @bastilledan you seen the new @Converse #ChuckII ?? They are quite glorious.,@bastillegirl292,B?STILLE?STORMER,United States of America,,,Availability,,Twitter,38,,3345,764,1011
625951639552155648,7/28/2015 4:51,http://twitter.com/KittyMimi1221/status/625951639552155648,OMG ?? #ChuckII  ????,@KittyMimi1221,Kate.o2 ?,Philippines,Davao (Region XI),Davao,Purchase Intent,,Twitter,14,F,652,92,363
626095377351991296,7/28/2015 14:22,http://twitter.com/carsenknight/status/626095377351991296,just ordered some chuck two's ??,@carsenknight,cars,,,,Value for money,,Twitter,37,,4634,182,330
625423045247635456,7/26/2015 17:50,http://twitter.com/Daydreamdrawing/status/625423045247635456,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@Daydreamdrawing,Pau ,,,,Purchase Intent,,Twitter,16,M,141,20,122
626644996700049408,7/30/2015 2:46,http://twitter.com/jezikirsten/status/626644996700049408,I want ?? Chuck II,@jezikirsten,Capsicle,United States of America,California,,Value for money,,Twitter,41,,14177,259,252
624838227233341440,7/25/2015 3:06,http://twitter.com/TrevorStCroix/status/624838227233341440,Anyone know if the #ChuckII will fit a 4E width foot? @Converse #WideFeetProblems,@TrevorStCroix,Trevor,,,,Availability,,Twitter,43,M,25022,297,196
626421556105736192,7/29/2015 11:58,http://twitter.com/LovEnitahs/status/626421556105736192,"RT @JulienitedPH Baka nga ?? RT @MyJaps_Website: @JulienitedPH nakalimutan nya daw kasi yung #ChuckII nya, kaya binalikan nya. ??",@LovEnitahs,Enths Ignacio. ? ,Philippines,,,Purchase Intent,,Twitter,32,,14901,314,195
625415785133912064,7/26/2015 17:21,http://twitter.com/marylinch55/status/625415785133912064,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@marylinch55,Xime?,,,,Purchase Intent,,Twitter,33,,1328,52,106
625999519130365952,7/28/2015 8:01,http://twitter.com/LeeRocks16/status/625999519130365952,@HeyyImCha Ang Ganda ng bago nila woooo  #ChuckII,@LeeRocks16,X,,,,Purchase Intent,,Twitter,37,,13976,322,177
625624361941209088,7/27/2015 7:10,http://twitter.com/unicornswaggggx/status/625624361941209088,RT @Kyle_JSimmons @bastilledan you seen the new @Converse #ChuckII ?? They are quite glorious.,@unicornswaggggx,Mel Simmons??,,,,Availability,,Twitter,31,M,5332,137,292
625425402866085888,7/26/2015 18:00,http://twitter.com/paulaborgesrs31/status/625425402866085888,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@paulaborgesrs31,Paula Borges,Brazil,Rio Grande do Sul,,Purchase Intent,,Twitter,28,F,8985,108,59
625385049332920320,7/26/2015 15:19,http://twitter.com/Melinastyles143/status/625385049332920320,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@Melinastyles143,melina |-/,,,,Purchase Intent,,Twitter,35,F,6080,307,786
625403181342830592,7/26/2015 16:31,http://twitter.com/warmhugrocky/status/625403181342830592,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@warmhugrocky,jada,,,,Purchase Intent,,Twitter,52,F,184413,5017,291
625465355268288512,7/26/2015 20:38,http://twitter.com/PuckFin/status/625465355268288512,I'm 100% buying the new Chuck II converse...only problem is which color ??,@PuckFin,JE Puck,United States of America,Oregon,Portland,Purchase Intent,,Twitter,23,,339,55,122
626828907849756672,7/30/2015 14:57,http://twitter.com/ShahVritika/status/626828907849756672,RT @djtommytrash Chuck II. yes pls. ??,@ShahVritika,Vritika shah,India,Gujarat,,Value for money,,Twitter,,,4748,238,453
625991585944072192,7/28/2015 7:29,http://twitter.com/tbhbyunbaek/status/625991585944072192,fuck chuckII im gonna cry i want itttttttttttttttttttttt,@tbhbyunbaek,(;´?????`) {H},Philippines,,,Purchase Intent,,Twitter,,,11027,550,483
626124824981696516,7/28/2015 16:19,http://twitter.com/twituserjosh/status/626124824981696516,the chuck IIs look so clean,@twituserjosh,j,United States of America,Connecticut,,Value for money,,Twitter,48,,25703,1314,202
624868219266945024,7/25/2015 5:06,http://twitter.com/sobiloff/status/624868219266945024,Why do I think of New Coke when I read about the Chuck II? More padding is the wrong direction. At least they’re keeping the original avail.,@sobiloff,Blake Sobiloff,United Kingdom,Greater London,London,Availability,,Twitter,28,M,2978,66,97
625881220094758912,7/28/2015 0:11,http://twitter.com/Mac_Dollasss/status/625881220094758912,"Wait swoosh employees get Converse disco, fuck paying $75 for those Chuck II's",@Mac_Dollasss,Mac RnR,United States of America,,,Value for money,,Twitter,43,M,60212,718,839
625675650204983296,7/27/2015 10:34,http://twitter.com/DaphneyMendoza/status/625675650204983296,Myjaps at #ChuckII converse,@DaphneyMendoza,daphney,,,,Look/Appearance,,Twitter,36,,8092,189,43
625623939943899136,7/27/2015 7:09,http://twitter.com/AndreaaaStormer/status/625623939943899136,RT @Kyle_JSimmons @bastilledan you seen the new @Converse #ChuckII ?? They are quite glorious.,@AndreaaaStormer,?NDRE??,Poland,,,Look/Appearance,,Twitter,41,,9309,438,793
625596905922232320,7/27/2015 5:21,http://twitter.com/mykimmyflakes/status/625596905922232320,@kayeekulit saw it na. Ano ba yung Chuck II?,@mykimmyflakes,Karen Malihan,Philippines,National Capital Region,Manila,Value for money,,Twitter,48,F,17033,579,735
625496103404871680,7/26/2015 22:41,http://twitter.com/StrawBerryLynch/status/625496103404871680,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@StrawBerryLynch,SMILE:),,,,Purchase Intent,,Twitter,40,,7581,350,296
625800815844810752,7/27/2015 18:51,http://twitter.com/JaquelinR5_/status/625800815844810752,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@JaquelinR5_,?Sra. Baxter Lynch?,,,,Purchase Intent,,Twitter,42,,16953,968,1096
625403061046013953,7/26/2015 16:31,http://twitter.com/MartinezOk_/status/625403061046013953,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@MartinezOk_,Aued?,Argentina,Ciudad de Buenos Aires,Buenos Aires,Purchase Intent,,Twitter,41,,14701,929,827
626178508981583873,7/28/2015 19:52,http://twitter.com/madihahrazelan/status/626178508981583873,when will chuckII be released here in malaysia? i think i want to get it one for me @Converse,@madihahrazelan,madihah,Brazil,,,Availability,,Twitter,48,,506,56,87
625513706827296768,7/26/2015 23:51,http://twitter.com/YeshYeshYaw/status/625513706827296768,"@ConverseID btw for the #ChuckII , kan limited ya, bakal release ukuran 45 keatas kan? Ntar kaya yg rubber mentok di 43/44 ??",@YeshYeshYaw,Abang_,United States of America,,,Purchase Intent,,Twitter,11,,643,21,114
625972713274773504,7/28/2015 6:14,http://twitter.com/HANNAHbeeells/status/625972713274773504,#ChuckII ?????????? oh hindeeee,@HANNAHbeeells,hannah,Philippines,National Capital Region,Manila,Purchase Intent,,Twitter,26,F,18806,102,254
625890108516909057,7/28/2015 0:46,http://twitter.com/DickyReza73/status/625890108516909057,RT @ConverseID Get yourself a pair of #ChuckII for IDR 1.199.000 (Hi) and IDR 999.000 (Low). Make sure you grab one!,@DickyReza73,DRMuhammad,Indonesia,Jakarta Raya,Jakarta,Purchase Intent,,Twitter,41,,14568,338,262
625391865005649921,7/26/2015 15:46,http://twitter.com/snsdkarafxetc/status/625391865005649921,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@snsdkarafxetc,Seungyeon-Seohyun,,,,Purchase Intent,,Twitter,18,,1409,26,154
625850757338677249,7/27/2015 22:10,http://twitter.com/KyungsooSayang/status/625850757338677249,"I know its more Jack Purcell to have some Nirvana mood but, I'm feeling Nirvana today while coaxing Chuck II on the screen. yehet anyways",@KyungsooSayang,real___norfy,Malaysia,Kuala Lumpur,Kuala Lumpur,Value for money,,Twitter,,,274415,1318,920
625645119966871554,7/27/2015 8:33,http://twitter.com/syrefdin/status/625645119966871554,@imrnqwrty takde stripe? Yang chuck ii eh? Aku pon nak,@syrefdin,asyref,,,,Value for money,,Twitter,34,,11528,99,80
625533631029714945,7/27/2015 1:10,http://twitter.com/alexpalmieri1/status/625533631029714945,I dont usually do the whole waiting for shoes to come out thing but these #ChuckII in black ARE MINE.,@alexpalmieri1,Alexander Palmieri,United States of America,Rhode Island,Providence,Availability,,Twitter,55,M,35395,2446,1025
625981164159807488,7/28/2015 6:48,http://twitter.com/vinziboj/status/625981164159807488,so nice ChuckII,@vinziboj,boj,Philippines,Central Luzon (Region III),Olongapo,Availability,,Twitter,26,,4761,140,221
625977379865759744,7/28/2015 6:33,http://twitter.com/_michsuarez/status/625977379865759744,"Just when I'm thinking of buying a new pair of chucks, they released the #ChuckII ??????",@_michsuarez,michelle,United States of America,New York,New York,Purchase Intent,,Twitter,24,F,769,82,188
626466337347530752,7/29/2015 14:56,http://twitter.com/Hyempreygump/status/626466337347530752,@Converse Where can I actually find a pair of Chuck II's that are not a mens size 3?,@Hyempreygump,Hyemp,United States of America,California,San Diego,Value for money,,Twitter,14,,141,69,220
624892805186387968,7/25/2015 6:43,http://twitter.com/DonelAvelino/status/624892805186387968,@DonelAvelino #ChuckII,@DonelAvelino,DONEL AVELINO ,,,,Availability,,Twitter,41,,3587,723,995
